t_s,t_h,device_a_offset_ms,device_b_offset_ms,inter_device_offset_ms,completeness,quality_flag
39840.0,11.066666666666666,245.93459270251498,-140.77728985223175,386.7118825547467,1.0,ok
39870.0,11.075,247.13459270251496,-141.52728985223175,388.66188255474674,1.0,ok
39900.0,11.083333333333334,248.33459270251495,-142.27728985223175,390.61188255474667,1.0,ok
39930.0,11.091666666666667,249.534592702515,-143.02728985223175,392.5618825547467,1.0,ok
39960.0,11.1,250.734592702515,-143.77728985223175,394.51188255474676,1.0,ok
39990.0,11.108333333333333,251.93459270251498,-144.52728985223175,396.4618825547467,1.0,ok
40020.0,11.116666666666667,253.13459270251496,-145.27728985223175,398.41188255474674,1.0,ok
40050.0,11.125,254.33459270251495,-146.02728985223175,400.36188255474667,1.0,ok
40080.0,11.133333333333333,255.53459270251494,-146.77728985223175,402.3118825547467,1.0,ok
40110.0,11.141666666666667,256.734592702515,-147.52728985223175,404.26188255474676,1.0,ok
40140.0,11.15,257.934592702515,-148.27728985223175,406.2118825547467,1.0,ok
40170.0,11.158333333333333,259.13459270251496,-149.02728985223172,408.1618825547467,1.0,ok
40200.0,11.166666666666666,260.334592702515,-149.77728985223172,410.1118825547467,1.0,ok
40230.0,11.175,261.53459270251494,-150.52728985223172,412.06188255474666,1.0,ok
40260.0,11.183333333333334,262.734592702515,-151.27728985223172,414.0118825547467,1.0,ok
40290.0,11.191666666666666,263.934592702515,-152.02728985223172,415.9618825547467,1.0,ok
40320.0,11.2,265.13459270251496,-152.77728985223175,417.91188255474674,1.0,ok
40350.0,11.208333333333334,266.33459270251495,-153.52728985223175,419.86188255474667,1.0,ok
40380.0,11.216666666666667,267.53459270251494,-154.27728985223175,421.8118825547467,1.0,ok
40410.0,11.225,268.73459270251493,-155.02728985223175,423.76188255474665,1.0,ok
40440.0,11.233333333333333,269.934592702515,-155.77728985223175,425.7118825547467,1.0,ok
40470.0,11.241666666666667,271.13459270251496,-156.52728985223175,427.66188255474674,1.0,ok
40500.0,11.25,272.334592702515,-157.27728985223175,429.6118825547468,1.0,ok
40530.0,11.258333333333333,273.53459270251494,-158.02728985223175,431.5618825547467,1.0,ok
40560.0,11.266666666666667,274.73459270251493,-158.77728985223175,433.51188255474665,1.0,ok
40590.0,11.275,275.934592702515,-159.52728985223175,435.4618825547467,1.0,ok
40620.0,11.283333333333333,277.13459270251496,-160.27728985223175,437.41188255474674,1.0,ok
40650.0,11.291666666666666,278.33459270251495,-161.02728985223175,439.36188255474667,1.0,ok
40680.0,11.3,279.53459270251494,-161.77728985223175,441.3118825547467,1.0,ok
40710.0,11.308333333333334,280.73459270251493,-162.52728985223175,443.26188255474665,1.0,ok
40740.0,11.316666666666666,281.934592702515,-163.27728985223175,445.2118825547467,1.0,ok
40770.0,11.325,283.13459270251496,-164.02728985223175,447.16188255474674,1.0,ok
40800.0,11.333333333333334,284.33459270251495,-164.77728985223175,449.11188255474667,1.0,ok
40830.0,11.341666666666667,285.534592702515,-165.52728985223175,451.0618825547467,1.0,ok
40860.0,11.35,286.73459270251493,-166.27728985223175,453.01188255474665,1.0,ok
40890.0,11.358333333333333,287.9345927025149,-167.02728985223175,454.9618825547467,1.0,ok
40920.0,11.366666666666667,289.13459270251496,-167.77728985223175,456.91188255474674,1.0,ok
40950.0,11.375,290.33459270251495,-168.52728985223175,458.86188255474667,1.0,ok
40980.0,11.383333333333333,291.534592702515,-169.27728985223175,460.8118825547467,1.0,ok
41010.0,11.391666666666667,292.73459270251493,-170.02728985223175,462.76188255474665,1.0,ok
41040.0,11.4,293.9345927025149,-170.77728985223175,464.7118825547467,1.0,ok
41070.0,11.408333333333333,295.13459270251496,-171.52728985223175,466.66188255474674,1.0,ok
41100.0,11.416666666666666,296.33459270251495,-172.27728985223175,468.61188255474667,1.0,ok
41130.0,11.425,297.534592702515,-173.02728985223175,470.5618825547467,1.0,ok
41160.0,11.433333333333334,298.734592702515,-173.77728985223175,472.51188255474676,1.0,ok
41190.0,11.441666666666666,299.9345927025149,-174.52728985223175,474.4618825547467,1.0,ok
41220.0,11.45,301.13459270251496,-175.27728985223175,476.41188255474674,1.0,ok
41250.0,11.458333333333334,302.33459270251495,-176.02728985223175,478.36188255474667,1.0,ok
41280.0,11.466666666666667,303.53459270251494,-176.77728985223175,480.3118825547467,1.0,ok
41310.0,11.475,304.734592702515,-177.52728985223175,482.26188255474676,1.0,ok
41340.0,11.483333333333333,305.9345927025149,-178.27728985223175,484.2118825547467,1.0,ok
41370.0,11.491666666666667,307.13459270251496,-179.02728985223172,486.1618825547467,1.0,ok
41400.0,11.5,308.33459270251495,-179.77728985223172,488.11188255474667,1.0,ok
41430.0,11.508333333333333,309.53459270251494,-180.52728985223172,490.06188255474666,1.0,ok
41460.0,11.516666666666667,310.734592702515,-181.27728985223172,492.0118825547467,1.0,ok
41490.0,11.525,311.934592702515,-182.02728985223172,493.9618825547467,1.0,ok
41520.0,11.533333333333333,313.1345927025149,-182.77728985223172,495.9118825547466,1.0,ok
41550.0,11.541666666666666,314.33459270251495,-183.52728985223172,497.86188255474667,1.0,ok
41580.0,11.55,315.53459270251494,-184.27728985223175,499.8118825547467,1.0,ok
41610.0,11.558333333333334,316.734592702515,-185.02728985223175,501.76188255474676,1.0,ok
41640.0,11.566666666666666,317.934592702515,-185.77728985223175,503.7118825547467,1.0,ok
41670.0,11.575,319.1345927025149,-186.52728985223175,505.6618825547466,1.0,ok
41700.0,11.583333333333334,320.33459270251495,-187.27728985223175,507.61188255474667,1.0,ok
41730.0,11.591666666666667,321.53459270251494,-188.02728985223175,509.5618825547467,1.0,ok
41760.0,11.6,322.734592702515,-188.77728985223175,511.51188255474676,1.0,ok
41790.0,11.608333333333333,323.934592702515,-189.52728985223175,513.4618825547467,1.0,ok
41820.0,11.616666666666667,325.13459270251496,-190.27728985223175,515.4118825547467,1.0,ok
41850.0,11.625,326.33459270251495,-191.02728985223175,517.3618825547467,1.0,ok
41880.0,11.633333333333333,327.53459270251494,-191.77728985223175,519.3118825547467,1.0,ok
41910.0,11.641666666666667,328.73459270251493,-192.52728985223175,521.2618825547466,1.0,ok
41940.0,11.65,329.934592702515,-193.27728985223175,523.2118825547467,1.0,ok
41970.0,11.658333333333333,331.13459270251496,-194.02728985223175,525.1618825547467,1.0,ok
42000.0,11.666666666666666,332.33459270251495,-194.77728985223175,527.1118825547467,1.0,ok
42030.0,11.675,333.53459270251494,-195.52728985223175,529.0618825547467,1.0,ok
42060.0,11.683333333333334,334.73459270251493,-196.27728985223175,531.0118825547466,1.0,ok
42090.0,11.691666666666666,335.934592702515,-197.02728985223175,532.9618825547467,1.0,ok
42120.0,11.7,337.13459270251496,-197.77728985223175,534.9118825547467,1.0,ok
42150.0,11.708333333333334,338.33459270251495,-198.52728985223175,536.8618825547467,1.0,ok
42180.0,11.716666666666667,339.53459270251494,-199.27728985223175,538.8118825547467,1.0,ok
42210.0,11.725,340.73459270251493,-200.02728985223175,540.7618825547466,1.0,ok
42240.0,11.733333333333333,341.934592702515,-200.77728985223175,542.7118825547467,1.0,ok
42270.0,11.741666666666667,343.13459270251496,-201.52728985223175,544.6618825547467,1.0,ok
42300.0,11.75,344.33459270251495,-202.27728985223175,546.6118825547467,1.0,ok
42330.0,11.758333333333333,345.53459270251494,-203.02728985223175,548.5618825547467,1.0,ok
42360.0,11.766666666666667,346.73459270251493,-203.77728985223175,550.5118825547466,1.0,ok
42390.0,11.775,347.9345927025149,-204.52728985223175,552.4618825547467,1.0,ok
42420.0,11.783333333333333,349.13459270251496,-205.27728985223175,554.4118825547467,1.0,ok
42450.0,11.791666666666666,350.33459270251495,-206.02728985223175,556.3618825547467,1.0,ok
42480.0,11.8,351.534592702515,-206.77728985223175,558.3118825547467,1.0,ok
42510.0,11.808333333333334,352.73459270251493,-207.52728985223175,560.2618825547466,1.0,ok
42540.0,11.816666666666666,353.9345927025149,-208.27728985223172,562.2118825547466,1.0,ok
42570.0,11.825,355.13459270251496,-209.02728985223172,564.1618825547466,1.0,ok
42600.0,11.833333333333334,356.33459270251495,-209.77728985223172,566.1118825547467,1.0,ok
42630.0,11.841666666666667,357.534592702515,-210.52728985223172,568.0618825547467,1.0,ok
42660.0,11.85,358.734592702515,-211.27728985223172,570.0118825547468,1.0,ok
42690.0,11.858333333333333,359.9345927025149,-212.02728985223172,571.9618825547466,1.0,ok
42720.0,11.866666666666667,361.13459270251496,-212.77728985223172,573.9118825547466,1.0,ok
42750.0,11.875,362.33459270251495,-213.52728985223172,575.8618825547467,1.0,ok
42780.0,11.883333333333333,363.53459270251494,-214.27728985223172,577.8118825547467,1.0,ok
42810.0,11.891666666666667,364.734592702515,-215.02728985223172,579.7618825547468,1.0,ok
42840.0,11.9,365.9345927025149,-215.77728985223175,581.7118825547467,1.0,ok
42870.0,11.908333333333333,367.13459270251496,-216.52728985223175,583.6618825547467,1.0,ok
42900.0,11.916666666666666,368.33459270251495,-217.27728985223175,585.6118825547467,1.0,ok
42930.0,11.925,369.53459270251494,-218.02728985223175,587.5618825547467,1.0,ok
42960.0,11.933333333333334,370.734592702515,-218.77728985223175,589.5118825547468,1.0,ok
42990.0,11.941666666666666,371.934592702515,-219.52728985223175,591.4618825547467,1.0,ok
43020.0,11.95,373.1345927025149,-220.27728985223175,593.4118825547466,1.0,ok
43050.0,11.958333333333334,374.33459270251495,-221.02728985223175,595.3618825547467,1.0,ok
43080.0,11.966666666666667,375.53459270251494,-221.77728985223175,597.3118825547467,1.0,ok
43110.0,11.975,376.734592702515,-222.52728985223175,599.2618825547468,1.0,ok
43140.0,11.983333333333333,377.934592702515,-223.27728985223175,601.2118825547467,1.0,ok
43170.0,11.991666666666667,379.1345927025149,-224.02728985223175,603.1618825547466,1.0,ok
43200.0,12.0,380.33459270251495,-224.77728985223175,605.1118825547467,1.0,ok
43230.0,12.008333333333333,381.53459270251494,-225.52728985223175,607.0618825547467,1.0,ok
43260.0,12.016666666666667,382.73459270251493,-226.27728985223175,609.0118825547466,1.0,ok
43290.0,12.025,383.934592702515,-227.02728985223175,610.9618825547467,1.0,ok
43320.0,12.033333333333333,385.13459270251496,-227.77728985223175,612.9118825547467,1.0,ok
43350.0,12.041666666666666,386.33459270251495,-228.52728985223175,614.8618825547467,1.0,ok
43380.0,12.05,387.53459270251494,-229.27728985223175,616.8118825547467,1.0,ok
43410.0,12.058333333333334,388.73459270251493,-230.02728985223175,618.7618825547466,1.0,ok
43440.0,12.066666666666666,389.934592702515,-230.77728985223175,620.7118825547467,1.0,ok
43470.0,12.075,391.13459270251496,-231.52728985223175,622.6618825547467,1.0,ok
43500.0,12.083333333333334,392.33459270251495,-232.27728985223175,624.6118825547467,1.0,ok
43530.0,12.091666666666667,393.53459270251494,-233.02728985223175,626.5618825547467,1.0,ok
43560.0,12.1,394.73459270251493,-233.77728985223175,628.5118825547466,1.0,ok
43590.0,12.108333333333333,395.934592702515,-234.52728985223175,630.4618825547467,1.0,ok
43620.0,12.116666666666667,397.13459270251496,-235.27728985223175,632.4118825547467,1.0,ok
43650.0,12.125,398.33459270251495,-236.02728985223175,634.3618825547467,1.0,ok
43680.0,12.133333333333333,399.53459270251494,-236.77728985223175,636.3118825547467,1.0,ok
43710.0,12.141666666666667,400.73459270251493,-237.52728985223175,638.2618825547466,1.0,ok
43740.0,12.15,0.5423461436119299,-5.579278840533987,6.1216249841459165,1.0,ok
43770.0,12.158333333333333,1.7423461436119299,-6.329278840533986,8.071624984145917,1.0,ok
43800.0,12.166666666666666,2.9423461436119296,-7.079278840533986,10.021624984145916,1.0,ok
43830.0,12.175,4.14234614361193,-7.829278840533987,11.971624984145917,1.0,ok
43860.0,12.183333333333334,5.3423461436119295,-8.579278840533986,13.921624984145915,1.0,ok
43890.0,12.191666666666666,6.54234614361193,-9.329278840533988,15.871624984145917,1.0,ok
43920.0,12.2,7.74234614361193,-10.079278840533988,17.821624984145917,1.0,ok
43950.0,12.208333333333334,8.942346143611928,-10.829278840533986,19.771624984145916,1.0,ok
43980.0,12.216666666666667,10.142346143611928,-11.579278840533986,21.72162498414591,1.0,ok
44010.0,12.225,11.34234614361193,-12.329278840533986,23.671624984145915,1.0,ok
44040.0,12.233333333333333,12.54234614361193,-13.079278840533986,25.621624984145917,1.0,ok
44070.0,12.241666666666667,13.742346143611929,-13.829278840533986,27.571624984145913,1.0,ok
44100.0,12.25,14.942346143611928,-14.579278840533986,29.521624984145916,1.0,ok
44130.0,12.258333333333333,16.142346143611928,-15.329278840533988,31.471624984145915,1.0,ok
44160.0,12.266666666666667,17.34234614361193,-16.079278840533988,33.42162498414592,1.0,ok
44190.0,12.275,18.54234614361193,-16.829278840533988,35.37162498414592,1.0,ok
44220.0,12.283333333333333,19.742346143611933,-17.579278840533988,37.32162498414592,1.0,ok
44250.0,12.291666666666666,20.942346143611932,-18.329278840533988,39.271624984145916,1.0,ok
44280.0,12.3,22.14234614361193,-19.079278840533988,41.22162498414592,1.0,ok
44310.0,12.308333333333334,23.34234614361193,-19.829278840533988,43.17162498414592,1.0,ok
44340.0,12.316666666666666,24.54234614361193,-20.579278840533988,45.12162498414592,1.0,ok
44370.0,12.325,25.74234614361193,-21.329278840533988,47.07162498414591,1.0,ok
44400.0,12.333333333333334,26.94234614361193,-22.079278840533988,49.021624984145916,1.0,ok
44430.0,12.341666666666667,28.142346143611928,-22.829278840533988,50.97162498414592,1.0,ok
44460.0,12.35,29.342346143611927,-23.579278840533988,52.921624984145915,1.0,ok
44490.0,12.358333333333333,30.54234614361193,-24.329278840533988,54.87162498414592,1.0,ok
44520.0,12.366666666666667,31.742346143611933,-25.079278840533988,56.82162498414592,1.0,ok
44550.0,12.375,32.94234614361193,-25.82927884053398,58.77162498414591,1.0,ok
44580.0,12.383333333333333,34.14234614361193,-26.579278840533988,60.72162498414592,1.0,ok
44610.0,12.391666666666667,35.34234614361193,-27.329278840533988,62.671624984145915,1.0,ok
44640.0,12.4,36.54234614361193,-28.079278840533988,64.62162498414591,1.0,ok
44670.0,12.408333333333333,37.74234614361193,-28.829278840533988,66.57162498414593,1.0,ok
44700.0,12.416666666666666,38.94234614361193,-29.57927884053398,68.52162498414592,1.0,ok
44730.0,12.425,40.14234614361193,-30.329278840533988,70.47162498414592,1.0,ok
44760.0,12.433333333333334,41.34234614361193,-31.079278840533988,72.42162498414592,1.0,ok
44790.0,12.441666666666666,42.54234614361193,-31.829278840533988,74.37162498414591,1.0,ok
44820.0,12.45,43.742346143611925,-32.57927884053399,76.32162498414591,1.0,ok
44850.0,12.458333333333334,44.94234614361193,-33.32927884053398,78.27162498414592,1.0,ok
44880.0,12.466666666666667,46.142346143611924,-34.07927884053399,80.2216249841459,1.0,ok
44910.0,12.475,47.34234614361193,-34.82927884053399,82.17162498414592,1.0,ok
44940.0,12.483333333333333,48.54234614361193,-35.57927884053399,84.12162498414591,1.0,ok
44970.0,12.491666666666667,49.742346143611925,-36.32927884053398,86.0716249841459,1.0,ok
45000.0,12.5,50.94234614361193,-37.07927884053398,88.02162498414592,1.0,ok
45030.0,12.508333333333333,52.142346143611924,-37.82927884053398,89.9716249841459,1.0,ok
45060.0,12.516666666666667,53.34234614361193,-38.57927884053398,91.92162498414591,1.0,ok
45090.0,12.525,54.54234614361192,-39.32927884053398,93.87162498414591,1.0,ok
45120.0,12.533333333333333,55.74234614361193,-40.07927884053399,95.82162498414593,1.0,ok
45150.0,12.541666666666666,56.94234614361193,-40.82927884053399,97.77162498414592,1.0,ok
45180.0,12.55,58.14234614361193,-41.57927884053399,99.72162498414592,1.0,ok
45210.0,12.558333333333334,59.342346143611934,-42.32927884053399,101.67162498414592,1.0,ok
45240.0,12.566666666666666,60.54234614361193,-43.07927884053398,103.62162498414591,1.0,ok
45270.0,12.575,61.74234614361193,-43.82927884053398,105.57162498414591,1.0,ok
45300.0,12.583333333333334,62.94234614361192,-44.57927884053398,107.5216249841459,1.0,ok
45330.0,12.591666666666667,64.14234614361192,-45.32927884053398,109.4716249841459,1.0,ok
45360.0,12.6,65.34234614361192,-46.07927884053398,111.4216249841459,1.0,ok
45390.0,12.608333333333333,66.54234614361192,-46.82927884053398,113.37162498414591,1.0,ok
45420.0,12.616666666666667,67.74234614361191,-47.57927884053399,115.3216249841459,1.0,ok
45450.0,12.625,68.94234614361191,-48.32927884053399,117.2716249841459,1.0,ok
45480.0,12.633333333333333,70.14234614361192,-49.07927884053399,119.2216249841459,1.0,ok
45510.0,12.641666666666667,71.34234614361192,-49.82927884053399,121.17162498414591,1.0,ok
45540.0,12.65,72.54234614361192,-50.57927884053398,123.12162498414591,1.0,ok
45570.0,12.658333333333333,73.74234614361193,-51.32927884053398,125.0716249841459,1.0,ok
45600.0,12.666666666666666,74.94234614361193,-52.07927884053398,127.02162498414592,1.0,ok
45630.0,12.675,76.14234614361192,-52.82927884053398,128.9716249841459,1.0,ok
45660.0,12.683333333333334,77.34234614361192,-53.57927884053398,130.9216249841459,1.0,ok
45690.0,12.691666666666666,78.54234614361192,-54.32927884053398,132.8716249841459,1.0,ok
45720.0,12.7,79.74234614361193,-55.07927884053398,134.8216249841459,1.0,ok
45750.0,12.708333333333334,80.94234614361191,-55.82927884053399,136.7716249841459,1.0,ok
45780.0,12.716666666666667,82.14234614361193,-56.57927884053399,138.72162498414593,1.0,ok
45810.0,12.725,83.34234614361192,-57.32927884053398,140.6716249841459,1.0,ok
45840.0,12.733333333333333,84.54234614361192,-58.07927884053398,142.6216249841459,1.0,ok
45870.0,12.741666666666667,85.74234614361191,-58.82927884053398,144.5716249841459,1.0,ok
45900.0,12.75,86.94234614361193,-59.57927884053398,146.52162498414592,1.0,ok
45930.0,12.758333333333333,88.14234614361192,-60.32927884053398,148.4716249841459,1.0,ok
45960.0,12.766666666666667,89.34234614361192,-61.07927884053398,150.4216249841459,1.0,ok
45990.0,12.775,90.54234614361191,-61.82927884053398,152.37162498414588,1.0,ok
46020.0,12.783333333333333,91.74234614361193,-62.57927884053398,154.3216249841459,1.0,ok
46050.0,12.791666666666666,92.94234614361191,-63.32927884053399,156.2716249841459,1.0,ok
46080.0,12.8,94.14234614361192,-64.07927884053399,158.2216249841459,1.0,ok
46110.0,12.808333333333334,95.34234614361192,-64.82927884053399,160.17162498414592,1.0,ok
46140.0,12.816666666666666,96.54234614361192,-65.57927884053399,162.1216249841459,1.0,ok
46170.0,12.825,97.74234614361191,-66.32927884053399,164.0716249841459,1.0,ok
46200.0,12.833333333333334,98.94234614361191,-67.07927884053399,166.0216249841459,1.0,ok
46230.0,12.841666666666667,100.14234614361192,-67.82927884053399,167.9716249841459,1.0,ok
46260.0,12.85,101.34234614361192,-68.57927884053397,169.9216249841459,1.0,ok
46290.0,12.858333333333333,102.54234614361192,-69.32927884053397,171.8716249841459,1.0,ok
46320.0,12.866666666666667,103.74234614361193,-70.07927884053397,173.8216249841459,1.0,ok
46350.0,12.875,104.94234614361193,-70.82927884053397,175.7716249841459,1.0,ok
46380.0,12.883333333333333,106.14234614361192,-71.57927884053397,177.72162498414588,1.0,ok
46410.0,12.891666666666667,107.34234614361192,-72.32927884053397,179.6716249841459,1.0,ok
46440.0,12.9,108.54234614361192,-73.07927884053397,181.6216249841459,1.0,ok
46470.0,12.908333333333333,109.74234614361193,-73.82927884053397,183.5716249841459,1.0,ok
46500.0,12.916666666666666,110.94234614361191,-74.57927884053397,185.5216249841459,1.0,ok
46530.0,12.925,112.14234614361192,-75.32927884053399,187.4716249841459,1.0,ok
46560.0,12.933333333333334,113.34234614361192,-76.07927884053399,189.42162498414592,1.0,ok
46590.0,12.941666666666666,114.54234614361192,-76.82927884053399,191.3716249841459,1.0,ok
46620.0,12.95,115.74234614361191,-77.57927884053399,193.3216249841459,1.0,ok
46650.0,12.958333333333334,116.94234614361193,-78.32927884053399,195.27162498414592,1.0,ok
46680.0,12.966666666666667,118.14234614361192,-79.07927884053399,197.2216249841459,1.0,ok
46710.0,12.975,119.34234614361192,-79.82927884053399,199.17162498414592,1.0,ok
46740.0,12.983333333333333,120.54234614361191,-80.57927884053399,201.1216249841459,1.0,ok
46770.0,12.991666666666667,121.74234614361193,-81.32927884053399,203.0716249841459,1.0,ok
46800.0,13.0,122.94234614361191,-82.07927884053399,205.0216249841459,1.0,ok
46830.0,13.008333333333333,124.14234614361192,-82.82927884053399,206.9716249841459,1.0,ok
46860.0,13.016666666666667,125.34234614361192,-83.57927884053397,208.9216249841459,1.0,ok
46890.0,13.025,126.54234614361192,-84.32927884053397,210.8716249841459,1.0,ok
46920.0,13.033333333333333,127.74234614361194,-85.07927884053397,212.8216249841459,1.0,ok
46950.0,13.041666666666666,128.9423461436119,-85.82927884053397,214.7716249841459,1.0,ok
46980.0,13.05,130.14234614361192,-86.57927884053397,216.72162498414588,1.0,ok
47010.0,13.058333333333334,131.3423461436119,-87.32927884053397,218.67162498414586,1.0,ok
47040.0,13.066666666666666,132.54234614361192,-88.07927884053397,220.6216249841459,1.0,ok
47070.0,13.075,133.74234614361194,-88.82927884053397,222.5716249841459,1.0,ok
47100.0,13.083333333333334,134.9423461436119,-89.57927884053397,224.5216249841459,1.0,ok
47130.0,13.091666666666667,136.14234614361192,-90.32927884053397,226.47162498414588,1.0,ok
47160.0,13.1,137.34234614361193,-91.07927884053399,228.42162498414592,1.0,ok
47190.0,13.108333333333333,138.54234614361192,-91.82927884053399,230.3716249841459,1.0,ok
47220.0,13.116666666666667,139.7423461436119,-92.57927884053399,232.3216249841459,1.0,ok
47250.0,13.125,140.94234614361193,-93.32927884053399,234.27162498414592,1.0,ok
47280.0,13.133333333333333,142.14234614361192,-94.07927884053399,236.2216249841459,1.0,ok
47310.0,13.141666666666667,143.34234614361193,-94.82927884053399,238.17162498414592,1.0,ok
47340.0,13.15,144.5423461436119,-95.57927884053399,240.12162498414588,1.0,ok
47370.0,13.158333333333333,145.7423461436119,-96.32927884053399,242.0716249841459,1.0,ok
47400.0,13.166666666666666,146.94234614361193,-97.07927884053399,244.02162498414592,1.0,ok
47430.0,13.175,148.14234614361192,-97.82927884053399,245.9716249841459,1.0,ok
47460.0,13.183333333333334,149.3423461436119,-98.57927884053397,247.92162498414586,1.0,ok
47490.0,13.191666666666666,150.54234614361192,-99.32927884053397,249.8716249841459,1.0,ok
47520.0,13.2,151.7423461436119,-100.07927884053397,251.8216249841459,1.0,ok
47550.0,13.208333333333334,152.94234614361193,-100.82927884053397,253.7716249841459,1.0,ok
47580.0,13.216666666666667,154.14234614361192,-101.57927884053397,255.72162498414588,1.0,ok
47610.0,13.225,155.3423461436119,-102.32927884053397,257.67162498414586,1.0,ok
47640.0,13.233333333333333,156.54234614361192,-103.07927884053397,259.6216249841459,1.0,ok
47670.0,13.241666666666667,157.7423461436119,-103.82927884053397,261.5716249841459,1.0,ok
47700.0,13.25,158.9423461436119,-104.57927884053397,263.5216249841459,1.0,ok
47730.0,13.258333333333333,160.14234614361192,-105.32927884053397,265.4716249841459,1.0,ok
47760.0,13.266666666666667,161.3423461436119,-106.07927884053399,267.42162498414586,1.0,ok
47790.0,13.275,162.54234614361192,-106.82927884053399,269.3716249841459,1.0,ok
47820.0,13.283333333333333,163.7423461436119,-107.57927884053399,271.3216249841459,1.0,ok
47850.0,13.291666666666666,164.9423461436119,-108.32927884053399,273.2716249841459,1.0,ok
47880.0,13.3,166.14234614361192,-109.07927884053399,275.22162498414593,1.0,ok
47910.0,13.308333333333334,167.34234614361193,-109.82927884053399,277.1716249841459,1.0,ok
47940.0,13.316666666666666,168.54234614361192,-110.57927884053399,279.1216249841459,1.0,ok
47970.0,13.325,169.7423461436119,-111.32927884053399,281.0716249841459,1.0,ok
48000.0,13.333333333333334,170.94234614361193,-112.07927884053399,283.0216249841459,1.0,ok
48030.0,13.341666666666667,172.14234614361192,-112.82927884053399,284.97162498414593,1.0,ok
48060.0,13.35,173.34234614361193,-113.57927884053397,286.9216249841459,1.0,ok
48090.0,13.358333333333333,174.5423461436119,-114.32927884053397,288.87162498414585,1.0,ok
48120.0,13.366666666666667,175.7423461436119,-115.07927884053397,290.8216249841459,1.0,ok
48150.0,13.375,176.94234614361193,-115.82927884053397,292.7716249841459,1.0,ok
48180.0,13.383333333333333,178.14234614361192,-116.57927884053397,294.7216249841459,1.0,ok
48210.0,13.391666666666667,179.3423461436119,-117.32927884053397,296.67162498414586,1.0,ok
48240.0,13.4,180.54234614361192,-118.07927884053397,298.6216249841459,1.0,ok
48270.0,13.408333333333333,181.7423461436119,-118.82927884053397,300.5716249841459,1.0,ok
48300.0,13.416666666666666,182.94234614361193,-119.57927884053397,302.5216249841459,1.0,ok
48330.0,13.425,184.14234614361192,-120.32927884053397,304.4716249841459,1.0,ok
48360.0,13.433333333333334,185.3423461436119,-121.07927884053397,306.42162498414586,1.0,ok
48390.0,13.441666666666666,186.54234614361192,-121.82927884053399,308.3716249841459,1.0,ok
48420.0,13.45,187.7423461436119,-122.57927884053399,310.3216249841459,1.0,ok
48450.0,13.458333333333334,188.9423461436119,-123.32927884053399,312.2716249841459,1.0,ok
48480.0,13.466666666666667,190.14234614361192,-124.07927884053399,314.22162498414593,1.0,ok
48510.0,13.475,191.3423461436119,-124.82927884053399,316.17162498414586,1.0,ok
48540.0,13.483333333333333,192.54234614361192,-125.57927884053399,318.1216249841459,1.0,ok
48570.0,13.491666666666667,193.7423461436119,-126.32927884053399,320.0716249841459,1.0,ok
48600.0,13.5,194.9423461436119,-127.07927884053399,322.0216249841459,1.0,ok
48630.0,13.508333333333333,196.14234614361192,-127.82927884053399,323.97162498414593,1.0,ok
48660.0,13.516666666666667,197.34234614361193,-128.579278840534,325.9216249841459,1.0,ok
48690.0,13.525,198.54234614361192,-129.329278840534,327.8716249841459,1.0,ok
48720.0,13.533333333333333,199.7423461436119,-130.079278840534,329.8216249841459,1.0,ok
48750.0,13.541666666666666,200.9423461436119,-130.829278840534,331.7716249841459,1.0,ok
48780.0,13.55,202.14234614361192,-131.579278840534,333.72162498414593,1.0,ok
48810.0,13.558333333333334,203.34234614361193,-132.329278840534,335.6716249841459,1.0,ok
48840.0,13.566666666666666,204.5423461436119,-133.07927884053402,337.6216249841459,1.0,ok
48870.0,13.575,205.7423461436119,-133.82927884053402,339.57162498414596,1.0,ok
48900.0,13.583333333333334,206.94234614361193,-134.57927884053402,341.52162498414594,1.0,ok
48930.0,13.591666666666667,208.14234614361192,-135.32927884053402,343.47162498414593,1.0,ok
48960.0,13.6,209.3423461436119,-136.079278840534,345.42162498414586,1.0,ok
48990.0,13.608333333333333,210.54234614361192,-136.829278840534,347.3716249841459,1.0,ok
49020.0,13.616666666666667,211.7423461436119,-137.579278840534,349.3216249841459,1.0,ok
49050.0,13.625,212.94234614361193,-138.329278840534,351.2716249841459,1.0,ok
49080.0,13.633333333333333,214.14234614361192,-139.079278840534,353.22162498414593,1.0,ok
49110.0,13.641666666666667,215.3423461436119,-139.829278840534,355.17162498414586,1.0,ok
49140.0,13.65,216.54234614361192,-140.579278840534,357.1216249841459,1.0,ok
49170.0,13.658333333333333,217.7423461436119,-141.329278840534,359.0716249841459,1.0,ok
49200.0,13.666666666666666,218.9423461436119,-142.079278840534,361.0216249841459,1.0,ok
49230.0,13.675,220.14234614361192,-142.829278840534,362.97162498414593,1.0,ok
49260.0,13.683333333333334,221.3423461436119,-143.579278840534,364.92162498414586,1.0,ok
49290.0,13.691666666666666,222.54234614361192,-144.329278840534,366.8716249841459,1.0,ok
49320.0,13.7,223.7423461436119,-145.079278840534,368.8216249841459,1.0,ok
49350.0,13.708333333333334,224.9423461436119,-145.829278840534,370.7716249841459,1.0,ok
49380.0,13.716666666666667,226.14234614361192,-146.579278840534,372.72162498414593,1.0,ok
49410.0,13.725,227.34234614361193,-147.329278840534,374.6716249841459,1.0,ok
